Id,Indicador,Clasificacion,Linea,Periodicidad,Meta,Objetivo,Orden CMI,Nivel
Prov-1,Valor académico agregado ,Estratégico,Calidad,Semestral,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,19.0,Nivel 1
Prov-2,Aporte relativo,Estratégico,Calidad,Semestral,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,20.0,Nivel 1
Prov-3,N° Programas con nuevo modelo evaluativo implementado,Estratégico,Calidad,Semestral,Diseñar e implemetar nuevos modelo de evaluación institucional de programas,Fortalecer la oferta educativa y la innovación curricular,21.0,Nivel 1
Prov-4,Programas en modalidad virtual y hibrida en 2025,Estratégico,Calidad,Semestral,"Contar con un portafolio de programas académicos innovador de calidad, pertinente y flexible, que responda a las necesidades del estudiante y del entorno.",Fortalecer la oferta educativa y la innovación curricular,22.0,Nivel 1
Prov-5,Número de cursos  con microcertificación,Estratégico,Educación_para_toda_la_vida,Semestral,"Ofrecer 250 Microcertificaciones con 
1000 estudiantes al año 2026",Impulsar y potenciar la educación continua,453.0,Nivel 1
11.1,Número de programas registrados en la SED,Estratégico,Educación_para_toda_la_vida,Semestral,Creación del Instituto para la Educación para el Trabajo y el Desarrollo Humano a través del cual se propone ofrecer 10 programas de IETDH con 750 estudiantes por programa al año 2026.,Incursionar en los niveles de educación media y de educación para el trabajo y el desarrollo humano,454.0,Nivel 1
Prov-7,Número de estudiantes matriculados  IEDTH,Estratégico,Educación_para_toda_la_vida,Semestral,Creación del Instituto para la Educación para el Trabajo y el Desarrollo Humano a través del cual se propone ofrecer 10 programas de IETDH con 750 estudiantes por programa al año 2026.,Incursionar en los niveles de educación media y de educación para el trabajo y el desarrollo humano,455.0,Nivel 1
Prov-8,Índice de Permanencia Docente (NPS),Estratégico,Experiencia,Semestral,Innovar en el modelo de bienestar universitario para velar por la calidad de vida de todos los actores del POLI.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,41.0,Nivel 1
Prov-9,Índice de Permanencia Administrativos (NPS),Estratégico,Experiencia,Semestral,Innovar en el modelo de bienestar universitario para velar por la calidad de vida de todos los actores del POLI.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,42.0,Nivel 1
Prov-10,Diseño del Gobierno de IT,Estratégico,Transformación_Organizacional,Semestral,"Contar con una arquitectura IT implementada al 100%, con un 99,7% de disponibilidad","Asegurar una arquitectura tecnológica institucional, centrada en la experiencia de la comunidad educativa",70.0,Nivel 1
Prov-11,Arquitectura de Microservicios,Estratégico,Transformación_Organizacional,Semestral,"Contar con una arquitectura IT implementada al 100%, con un 99,7% de disponibilidad","Asegurar una arquitectura tecnológica institucional, centrada en la experiencia de la comunidad educativa",71.0,Nivel 1
Prov-12,Smart Assistant,Estratégico,Transformación_Organizacional,Semestral,"Contar con una arquitectura IT implementada al 100%, con un 99,7% de disponibilidad","Asegurar una arquitectura tecnológica institucional, centrada en la experiencia de la comunidad educativa",72.0,Nivel 1
Prov-13,Optimización de procesos del ciclo de vida del estudiante,Estratégico,Transformación_Organizacional,Semestral,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,73.0,Nivel 1
Prov-14,Cumplimiento proyecto creación del centro de excelencia analítica ,Estratégico,Transformación_Organizacional,Semestral,"Promover el uso de los datos, a partir del diseño e implementación de soluciones analíticas",Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,74.0,Nivel 1
Prov-15,ïndice de madurez analítica institucional y  por proceso ,Estratégico,Transformación_Organizacional,Semestral,"Promover el uso de los datos, a partir del diseño e implementación de soluciones analíticas",Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,75.0,Nivel 1
Prov-16,Desempeño de Modelos (Machine Learning - IA),Estratégico,Transformación_Organizacional,Semestral,"Promover el uso de los datos, a partir del diseño e implementación de soluciones analíticas",Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,76.0,Nivel 1
420.1,Plan anual SGC,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,386.0,Nivel 1
420.2,Plan anual SGA,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,386.0,Nivel 1
420.3,Plan anual Riesgos,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,386.0,Nivel 1
420.4,Plan anual Auditoría,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,386.0,Nivel 1
420.5,Plan anual Direccionamiento estratégico,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,386.0,Nivel 1
415.7,Plan anual Director de gobierno digital,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.8,Plan anual Gerente de innovación y producto,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.9,Plan anual Dirección de desarrollo e innovación,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.14,Plan anual Director de operaciones IT,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.11,Plan anual Director de operaciones integrales,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.12,Plan anual Director de permanencia,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.13,Plan anual Director de servicio,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
484,Cumplimiento del Programa de la Cultura del Autocuidado,Operativo,Transformación_Organizacional,Trimestral,,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",357.0,Nivel 3
476,Programas con resultados de aprendizaje definidos,Estratégico,Calidad,Semestral,Innovar en el currículo,Fortalecer la oferta educativa y la innovación curricular,18.0,Nivel 1
474,Programas con planes de estudios definidos por escuela,Estratégico,Calidad,Semestral,Innovar en el currículo,Fortalecer la oferta educativa y la innovación curricular,18.0,Nivel 1
525,Ingresos totales de educación para la vida ,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,200.0,Nivel 1
525.1,Total Ingresos B2B- B2C,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,201.0,Nivel 1
525.2,Total Ingresos B2G ,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,202.0,Nivel 1
525.3,Total ingresos Opciones de grado,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,203.0,Nivel 1
909,Acreditación Institucional  Fase III - Etapa de evaluación externa,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,84.0,Nivel 1
910,"Fortalecimiento de la investigacion, la innovación y la creación",Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,85.0,Nivel 1
911,Fortalecimiento de planta docente,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,86.0,Nivel 1
912,Plataforma de gestión de la información curricular Fase I,Estratégico,Calidad,Mensual,"Contar con un portafolio de programas académicos innovador de calidad, pertinente y flexible, que responda a las necesidades del estudiante y del entorno.",Fortalecer la oferta educativa y la innovación curricular,87.0,Nivel 1
913,Actualización de TRD y creación del Plan de gestión documental,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,88.0,Nivel 1
914,ADN Poli,Estratégico,Transformación_Organizacional,Mensual,Implementar el Plan Talento para colaboradores alineado con la estrategia.,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",89.0,Nivel 1
915,Gobierno de datos,Estratégico,Transformación_Organizacional,Mensual,Asegurar un esquema de gobierno y calidad de datos  institucional.,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,90.0,Nivel 1
916,Herramientas de Gestión para el mejoramiento continuo,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,91.0,Nivel 1
917,Proyectos Ilumno Self Service S&P,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,92.0,Nivel 1
918,Reingenia de aplicaciones,Estratégico,Transformación_Organizacional,Mensual,Asegurar un esquema de gobierno y calidad de datos  institucional.,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,93.0,Nivel 1
919,SOPHIA Sistema de optimización y programación horaria institucional,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,94.0,Nivel 1
920,Hubspot CRM,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,83.0,Nivel 1
921,Prime,Estratégico,Transformación_Organizacional,Mensual,Impulsar la mejora y optimización de procesos,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,82.0,Nivel 1
922,Proyecto de permanencia institucional,Estratégico,Experiencia,Mensual,Alcanzar una tasa de permanencia intersemestral superior al 90%,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,95.0,Nivel 1
923,Centro Gastronómico,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,96.0,Nivel 1
924,Modelo de seguimiento al graduado,Estratégico,Sostenibilidad,Mensual,Propiciar espacios de interacción con la comunidad del entorno ,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",97.0,Nivel 1
925,Pricing,Estratégico,Sostenibilidad,Mensual,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,98.0,Nivel 1
487,Número Impactados Talleres de formación,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 3
490,Nivel de Satisfacción Servicios Prestados - Planeación Estratégica,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
491,Nivel de Satisfacción Servicios Prestados - Gestión de proyectos,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
492,Nivel de Satisfacción Servicios Prestados - Desempeño Institucional,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
493,Nivel de Satisfacción Servicios Prestados - Gestión Jurídica Y Normativa,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
494,Nivel de Satisfacción Servicios Prestados - Administración De Servicios Generales,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
495,Nivel de Satisfacción Servicios Prestados - Contabilidad,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
496,Nivel de Satisfacción Servicios Prestados - Planeación Financiera,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
498,Nivel de Satisfacción Servicios Prestados - Centro de Medios Audiovisuales,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
499,Nivel de Satisfacción Servicios Prestados - Datos y analítica,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
500,Nivel de Satisfacción Servicios Prestados -Servicio de Salud,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
501,"Nivel de Satisfacción Servicios Prestados -Gestión, evaluación e innovación curricular",Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
502,"Nivel de Satisfacción Servicios Prestados -Formación para la investigación, creación e innovación",Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
503,Nivel de Satisfacción Servicios Prestados -Gestión de Unidades Académicas,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
504,Nivel de Satisfacción Servicios Prestados - LEI,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
505,Nivel de Satisfacción Servicios Prestados - Mercadeo de programas académicos,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
508,Nivel de Satisfacción Servicios Prestados - Diseño y contenido virtual,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
522,Asignaturas o modulos con mecanismos de evaluación implementados,Estratégico,Calidad,Anual,,Fortalecer la oferta educativa y la innovación curricular,,Nivel 1
527,Participación de Grupos de Interés en la construcción del nuevo plan de desarrollo (PDI),Estratégico,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
528,Participación de la comunidad en la Rendición de Cuentas,Estratégico,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
541,Participación de graduados en actividades de empleabilidad y relacionamiento,Operativo,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
542,Tasa de cotización del graduado - Metrica,Estratégico,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
546,"Tasa de participación de graduados en instrumentos de seguimiento (M0, M1, M5)",Estratégico,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
547,Nivel de satisfacción del graduado con la institución,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
552,Nivel de Satisfacción Servicios Prestados -Gestión de la Responsabilidad Social,Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
553,"Nivel de Satisfacción Servicios Prestados -Inscripción, admisión y matrícula de estudiantes nuevos",Estratégico,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
556,Cumplimiento Plan de formación Institucional,Estratégico,Transformación_Organizacional,Anual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
485,Oportunidad en el cierre de acciones,Operativo,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
488,Oportunidad en el cierre de actividades de los planes de mejora,Operativo,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
509,Cumplimiento a cronograma de proyectos 2025,Estratégico,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
475,Número de renovaciones de registro calificado radicadas al MEN,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
477,"Programas con planes de estudios definidos por escuela (Programas Renovación, modificación y acreditación)",Estratégico,Calidad,Semestral,,Fortalecer la oferta educativa y la innovación curricular,,Nivel 1
478,Programas con planes de estudios definidos por escuela (Mantenimiento de programas),Estratégico,Calidad,Semestral,,Fortalecer la oferta educativa y la innovación curricular,,Nivel 1
479,Programas con resultados de aprendizaje definidos por escuela (Nuevos Programas),Estratégico,Calidad,Semestral,,Fortalecer la oferta educativa y la innovación curricular,,Nivel 1
480,"Programas con resultados de aprendizaje definidos por escuela (Programas Renovación, modificación y acreditación)",Estratégico,Calidad,Semestral,,Fortalecer la oferta educativa y la innovación curricular,,Nivel 1
481,Solicitudes de documentación completadas,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
486,Número de visitas a la página web,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
506,Nivel de Satisfacción Servicios Prestados - Prácticas,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
507,Nivel de Satisfacción Servicios Prestados -Cultura y Deporte,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
514,Respuesta ante nuevas necesidades de control,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
515,Porcentaje de procesos de control implementados,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
516,Porcentaje de colaboradores formados en ciberseguridad,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
519,% de publicaciones con sentimiento neutro o negativo,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
523,Ingresos totales de educación para la vida,Estratégico,Educación_para_toda_la_vida,Semestral,,Impulsar y potenciar la educación continua,,Nivel 1
524,Total Leads por canales de captación,Operativo,Expansión,Semestral,,Crecer con compromiso social ,,Nivel 3
530,Índice de Cumplimiento del Sprint,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
531,Eficiencia de capacidad instalada,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
532,Actividades de Cooperación en Internacionalización,Estratégico,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 1
533,Participación de estudiantes externos invitados a actividades de cooperación nacional e internacional,Estratégico,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 1
534,Participación de estudiantes POLI en actividades de cooperación nacional e internacional,Estratégico,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 1
535,Participación de profesores externos invitados a actividades de cooperación nacional e internacional,Estratégico,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 1
536,Participación de profesores POLI en actividades de cooperación nacional e internacional,Estratégico,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 1
537,FCR- Resolución en primer contacto,Estratégico,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
538,Cumplimiento de sesiones de socialización de planeación académica,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
539,CES emisión de certificados,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
540,Nivel de Calidad de los Datos Cargados al SNIES,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
543,Tasa de interacción por usuario,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
544,Producción de ambientes inmersivos LEI,Operativo,Calidad,Semestral,,Asegurar la alta calidad a nivel institucional,,Nivel 3
550,Nivel de satisfacción con las actividades de formación,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 3
551,Evaluación del desempeño de los mentores,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
554,Nivel de Satisfacción Servicios Prestados -Permanencia,Estratégico,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
555,Nivel de Satisfacción Servicios Prestados -Mercadeo y venta de educación para la vida,Estratégico,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,,Nivel 1
510,Frecuencia de incidentes de riesgos,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
511,Eficacia de controles,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
513,Nivel de cumplimiento del plan de seguimiento a controles,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
518,Cumplimiento programa de auditoría,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 1
526,Cumplimiento Politica Polisigs,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
529,Oportunidad en la solución de solicitudes de infraestructura,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,,Nivel 3
